,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
908,"['guangdong', 'scientist', 'test', 'sample', 'community', 'positive', 'covid', 'suggest', 'containment', 'possible', 'indeed', 'many', 'country', 'exactly', 'drtedros', 'coronavirus']","['guangdong', 'scientist', 'test', 'sample', 'community', 'positive', 'covid', 'suggest', 'containment', 'possible', 'indeed', 'many', 'country', 'exactly', 'drtedros', 'coronavirus']",0,1,,",positive",negative
909,"['coronavirus', 'influenza', 'right', 'measure', 'contain', 'one', 'key', 'message', 'china', 'evidence', 'appear', 'widespread', 'community', 'transmission', 'drtedros', 'covid']","['coronavirus', 'influenza', 'right', 'measure', 'contain', 'one', 'key', 'message', 'china', 'evidence', 'appear', 'widespread', 'community', 'transmission', 'drtedros', 'covid']",1,0,",right",,positive
910,"['message', 'country', 'window', 'opportunity', 'act', 'aggressively', 'contain', 'coronavirus', 'prevent', 'people', 'get', 'sick', 'save', 'life', 'drtedros', 'covid']","['message', 'country', 'window', 'opportunity', 'act', 'aggressively', 'contain', 'coronavirus', 'prevent', 'people', 'get', 'sick', 'save', 'life', 'drtedros', 'covid']",2,1,",prevent,save",",sick",positive
911,"['decisive', 'point', 'past', 'day', 'number', 'new', 'covid', 'case', 'report', 'rest', 'exceed', 'number', 'new', 'case', 'past', 'h', 'country', 'report', 'case', 'first', 'time', 'amp', 'drtedros']","['decisive', 'point', 'past', 'day', 'number', 'new', 'covid', 'case', 'report', 'rest', 'exceed', 'number', 'new', 'case', 'past', 'h', 'country', 'report', 'case', 'first', 'time', 'amp', 'drtedros']",1,3,",decisive",",case,case,case",negative
912,"['gva', 'time', 'morning', 'report', 'total', 'covid', 'case', 'incl', 'death', 'know', '’', 'happen', 'rest', 'great', 'concern', 'outside', 'case', 'country', 'amp', 'death', 'drtedros']","['gva', 'time', 'morning', 'report', 'total', 'covid', 'case', 'incl', 'death', 'know', '’', 'happen', 'rest', 'great', 'concern', 'outside', 'case', 'country', 'amp', 'death', 'drtedros']",2,4,",great,concern",",case,death,case,death",negative
913,"['daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']","['daily', 'medium', 'brief', 'covid', 'drtedros', 'coronavirus']",0,0,,,neutral
914,"['area', 'covid', 'spread', 'travel', 'one', 'area', 'close', 'contact', 'someone', 'amp', 'feel', 'unwell', 'chance', 'get', 'currently', 'low', 'situation', 'report', 'http']","['area', 'covid', 'spread', 'travel', 'one', 'area', 'close', 'contact', 'someone', 'amp', 'feel', 'unwell', 'chance', 'get', 'currently', 'low', 'situation', 'report', 'http']",0,3,,",spread,close,unwell",negative
915,"['q', 'interested', 'covid', 'outbreak', 'start', 'major', 'update', 'pin', 'webpage', 'bookmark']","['q', 'interested', 'covid', 'outbreak', 'start', 'major', 'update', 'pin', 'webpage', 'bookmark']",0,1,,",outbreak",negative
916,"['live', 'askwho', 'covid', 'mvankerkhove', 'coronavirus']","['live', 'askwho', 'covid', 'mvankerkhove', 'coronavirus']",0,0,,,neutral
917,"['live', 'geneva', 'dr', 'bruce', 'aylward', 'lead', 'covid', 'international', 'expert', 'mission', 'china']","['live', 'geneva', 'dr', 'bruce', 'aylward', 'lead', 'covid', 'international', 'expert', 'mission', 'china']",1,0,",lead",,positive
918,"['stigma', 'drive', 'people', 'hide', 'illness', 'avoid', 'discrimination', 'prevent', 'people', 'seek', 'health', 'care', 'immediately', 'discourage', 'adopt', 'healthy', 'behaviour', 'http', 'covid', 'coronavirus']","['stigma', 'drive', 'people', 'hide', 'illness', 'avoid', 'discrimination', 'prevent', 'people', 'seek', 'health', 'care', 'immediately', 'discourage', 'adopt', 'healthy', 'behaviour', 'http', 'covid', 'coronavirus']",2,4,",prevent,healthy",",stigma,illness,discrimination,discourage",negative
919,"['stigma', 'occurs', 'people', 'negatively', 'associate', 'infectious', 'disease', 'specific', 'population', 'mean', 'people', 'label', 'stereotype', 'separate', 'experience', 'loss', 'status', 'discrimination', 'potential', 'negative', 'affiliation', 'covid']","['stigma', 'occurs', 'people', 'negatively', 'associate', 'infectious', 'disease', 'specific', 'population', 'mean', 'people', 'label', 'stereotype', 'separate', 'experience', 'loss', 'status', 'discrimination', 'potential', 'negative', 'affiliation', 'covid']",1,4,",negative",",stigma,stereotype,loss,discrimination",negative
920,"['since', 'emergence', 'covid', 'see', 'instance', 'public', 'stigmatization', 'among', 'specific', 'population', 'rise', 'harmful', 'stereotype', 'situation', 'report', 'february', 'http', 'coronavirus']","['since', 'emergence', 'covid', 'see', 'instance', 'public', 'stigmatization', 'among', 'specific', 'population', 'rise', 'harmful', 'stereotype', 'situation', 'report', 'february', 'http', 'coronavirus']",0,3,,",rise,harmful,stereotype",negative
921,"['live', 'geneva', 'un', 'secretary', 'general', 'antonioguterres', 'drtedros', 'covid']","['live', 'geneva', 'un', 'secretary', 'general', 'antonioguterres', 'drtedros', 'covid']",0,0,,,neutral
922,"['least', 'priority', 'country', 'must', 'prioritize', 'protect', 'healthworkers', 'must', 'engage', 'community', 'protect', 'people', 'risk', 'severe', 'disease', 'particularly', 'elderly', 'people', 'underlying', 'health', 'condition', 'drtedros', 'covid']","['least', 'priority', 'country', 'must', 'prioritize', 'protect', 'healthworkers', 'must', 'engage', 'community', 'protect', 'people', 'risk', 'severe', 'disease', 'particularly', 'elderly', 'people', 'underlying', 'health', 'condition', 'drtedros', 'covid']",2,2,",protect,protect",",risk,severe",neutral
923,"['using', 'word', 'pandemic', 'fit', 'fact', 'may', 'certainly', 'cause', 'fear', 'live', 'binary', 'black', 'white', 'world', '’', 'either', 'must', 'focus', 'containment', 'everything', 'prepare', 'potential', 'pandemic', 'drtedros', 'covid']","['using', 'word', 'pandemic', 'fit', 'fact', 'may', 'certainly', 'cause', 'fear', 'live', 'binary', 'black', 'white', 'world', '’', 'either', 'must', 'focus', 'containment', 'everything', 'prepare', 'potential', 'pandemic', 'drtedros', 'covid']",1,3,",prepare",",pandemic,fear,pandemic",negative
924,"['moment', 'witness', 'uncontained', 'global', 'spread', 'coronavirus', 'witness', 'large', 'scale', 'severe', 'disease', 'death', 'virus', 'pandemic', 'potential', 'absolutely', 'yet', 'assessment', 'yet', 'drtedros', 'covid']","['moment', 'witness', 'uncontained', 'global', 'spread', 'coronavirus', 'witness', 'large', 'scale', 'severe', 'disease', 'death', 'virus', 'pandemic', 'potential', 'absolutely', 'yet', 'assessment', 'yet', 'drtedros', 'covid']",0,5,,",spread,severe,death,virus,pandemic",negative
925,"['decision', 'whether', 'use', 'word', '“', 'pandemic', '”', 'describe', 'epidemic', 'base', 'ongoing', 'assessment', 'geographical', 'spread', 'virus', 'severity', 'disease', 'cause', 'impact', 'whole', 'society', 'drtedros', 'covid', 'coronavirus']","['decision', 'whether', 'use', 'word', '“', 'pandemic', '”', 'describe', 'epidemic', 'base', 'ongoing', 'assessment', 'geographical', 'spread', 'virus', 'severity', 'disease', 'cause', 'impact', 'whole', 'society', 'drtedros', 'covid', 'coronavirus']",0,5,,",pandemic,epidemic,spread,virus,severity",negative
926,"['outside', 'china', 'covid', 'case', 'country', 'amp', 'death', 'sudden', 'increase', 'case', 'italy', 'islamic', 'republic', 'iran', 'amp', 'republic', 'korea', 'deeply', 'concern', 'drtedros', 'coronavirus']","['outside', 'china', 'covid', 'case', 'country', 'amp', 'death', 'sudden', 'increase', 'case', 'italy', 'islamic', 'republic', 'iran', 'amp', 'republic', 'korea', 'deeply', 'concern', 'drtedros', 'coronavirus']",1,3,",concern",",case,death,case",negative
927,"['dr', 'bruce', 'aylward', 'give', 'detail', 'tomorrow', 'behalf', 'joint', 'team', 'key', 'message', 'give', 'country', 'hope', 'courage', 'confidence', 'coronavirus', 'contain', 'drtedros', 'covid']","['dr', 'bruce', 'aylward', 'give', 'detail', 'tomorrow', 'behalf', 'joint', 'team', 'key', 'message', 'give', 'country', 'hope', 'courage', 'confidence', 'coronavirus', 'contain', 'drtedros', 'covid']",2,0,",courage,confidence",,positive
928,"['team', 'also', 'estimate', 'measure', 'take', 'china', 'avert', 'significant', 'number', 'covid', 'case', 'report', 'contain', 'wealth', 'information', 'highlight', 'question', 'still', '’', 'answer', 'amp', 'include', 'recommendation', 'drtedros', 'coronavirus']","['team', 'also', 'estimate', 'measure', 'take', 'china', 'avert', 'significant', 'number', 'covid', 'case', 'report', 'contain', 'wealth', 'information', 'highlight', 'question', 'still', '’', 'answer', 'amp', 'include', 'recommendation', 'drtedros', 'coronavirus']",2,1,",significant,recommendation",",case",positive
929,"['find', 'fatality', 'rate', 'wuhan', 'amp', 'outside', 'wuhan', 'find', 'people', 'mild', 'covid', 'disease', 'recovery', 'time', 'two', 'week', 'people', 'severe', 'critical', 'disease', 'recover', 'within', 'three', 'six', 'week', 'drtedros', 'coronavirus']","['find', 'fatality', 'rate', 'wuhan', 'amp', 'outside', 'wuhan', 'find', 'people', 'mild', 'covid', 'disease', 'recovery', 'time', 'two', 'week', 'people', 'severe', 'critical', 'disease', 'recover', 'within', 'three', 'six', 'week', 'drtedros', 'coronavirus']",2,2,",recovery,recover",",severe,critical",neutral
930,"['gva', 'time', 'morning', 'china', 'report', 'total', 'case', 'covid', 'include', 'death', 'past', 'hour', 'report', 'new', 'confirm', 'case', 'amp', 'death', '’', 'encourage', 'continued', 'decline', 'case', 'drtedros', 'coronavirus']","['gva', 'time', 'morning', 'china', 'report', 'total', 'case', 'covid', 'include', 'death', 'past', 'hour', 'report', 'new', 'confirm', 'case', 'amp', 'death', '’', 'encourage', 'continued', 'decline', 'case', 'drtedros', 'coronavirus']",1,6,",encourage",",case,death,case,death,decline,case",negative
931,"['daily', 'medium', 'brief', 'covid', 'drtedros']","['daily', 'medium', 'brief', 'covid', 'drtedros']",0,0,,,neutral
932,"['q', 'protect', 'coronavirus', 'http', 'covid']","['q', 'protect', 'coronavirus', 'http', 'covid']",1,0,",protect",,positive
933,"['covid', 'situation', 'report', 'february', 'http', 'coronavirus']","['covid', 'situation', 'report', 'february', 'http', 'coronavirus']",0,0,,,neutral
934,"['increase', 'sign', 'transmission', 'outside', 'china', 'show', 'window', 'opportunity', 'contain', 'coronavirus', 'narrow', 'call', 'country', 'invest', 'urgently', 'preparedness', 'drtedros', 'covid']","['increase', 'sign', 'transmission', 'outside', 'china', 'show', 'window', 'opportunity', 'contain', 'coronavirus', 'narrow', 'call', 'country', 'invest', 'urgently', 'preparedness', 'drtedros', 'covid']",0,0,,,neutral
935,"['report', 'case', 'coronavirus', 'fatal', 'risk', 'death', 'increase', 'old', 'patient', 'underlying', 'health', 'condition', 'see', 'relatively', 'case', 'among', 'child', 'research', 'need', 'understand', 'drtedros', 'covid']","['report', 'case', 'coronavirus', 'fatal', 'risk', 'death', 'increase', 'old', 'patient', 'underlying', 'health', 'condition', 'see', 'relatively', 'case', 'among', 'child', 'research', 'need', 'understand', 'drtedros', 'covid']",1,5,",understand",",case,fatal,risk,death,case",negative
936,"['patient', 'severe', 'critical', 'covid', 'range', 'shortness', 'breath', 'septic', 'shock', 'amp', 'multi', 'organ', 'failure', 'patient', 'require', 'intensive', 'care', 'use', 'equipment', 'respiratory', 'support', 'machine', 'short', 'supply', 'many', 'african', 'country', 'drtedros']","['patient', 'severe', 'critical', 'covid', 'range', 'shortness', 'breath', 'septic', 'shock', 'amp', 'multi', 'organ', 'failure', 'patient', 'require', 'intensive', 'care', 'use', 'equipment', 'respiratory', 'support', 'machine', 'short', 'supply', 'many', 'african', 'country', 'drtedros']",1,6,",support",",severe,critical,shortness,shock,failure,respiratory",negative
937,"['every', 'day', 'pass', 'know', 'little', 'bit', 'coronavirus', 'amp', 'disease', 'cause', 'know', 'patient', 'mild', 'disease', 'amp', 'recover', 'drtedros', 'covid']","['every', 'day', 'pass', 'know', 'little', 'bit', 'coronavirus', 'amp', 'disease', 'cause', 'know', 'patient', 'mild', 'disease', 'amp', 'recover', 'drtedros', 'covid']",1,0,",recover",,positive
938,"['although', 'total', 'number', 'covid', 'case', 'outside', 'china', 'remain', 'relatively', 'small', 'concern', 'number', 'case', 'clear', 'epidemiological', 'link', 'travel', 'history', 'contact', 'confirmed', 'case', 'drtedros', 'coronavirus']","['although', 'total', 'number', 'covid', 'case', 'outside', 'china', 'remain', 'relatively', 'small', 'concern', 'number', 'case', 'clear', 'epidemiological', 'link', 'travel', 'history', 'contact', 'confirmed', 'case', 'drtedros', 'coronavirus']",2,3,",concern,clear",",case,case,case",negative
939,"['outside', 'case', 'country', 'death', 'know', 'one', 'confirmed', 'case', 'african', 'continent', 'several', 'african', 'country', 'test', 'suspected', 'case', 'covid', 'fortunately', 'find', 'negative', 'drtedros', 'coronavirus']","['outside', 'case', 'country', 'death', 'know', 'one', 'confirmed', 'case', 'african', 'continent', 'several', 'african', 'country', 'test', 'suspected', 'case', 'covid', 'fortunately', 'find', 'negative', 'drtedros', 'coronavirus']",2,5,",fortunately,negative",",case,death,case,suspected,case",negative
940,"['report', 'covid', 'case', 'include', 'death', 'data', 'continue', 'show', 'decline', 'new', 'case', 'welcome', 'news', 'must', 'interpret', 'cautiously', '’', 'far', 'early', 'make', 'prediction', 'outbreak', 'drtedros', 'coronavirus']","['report', 'covid', 'case', 'include', 'death', 'data', 'continue', 'show', 'decline', 'new', 'case', 'welcome', 'news', 'must', 'interpret', 'cautiously', '’', 'far', 'early', 'make', 'prediction', 'outbreak', 'drtedros', 'coronavirus']",1,5,",welcome",",case,death,decline,case,outbreak",negative
941,"['live', 'drtedros', 'brief', 'africanunion', 'covid']","['live', 'drtedros', 'brief', 'africanunion', 'covid']",0,0,,,neutral
942,"['situation', 'report', 'february', 'http', 'covid']","['situation', 'report', 'february', 'http', 'covid']",0,0,,,neutral
943,"['must', 'look', 'back', 'regret', 'fail', 'take', 'advantage', 'window', 'opportunity', 'drtedros', 'covid', 'coronavirus']","['must', 'look', 'back', 'regret', 'fail', 'take', 'advantage', 'window', 'opportunity', 'drtedros', 'covid', 'coronavirus']",1,2,",advantage",",regret,fail",negative
944,"['measure', 'china', 'amp', 'country', 'take', 'give', 'us', 'fight', 'chance', 'contain', 'spread', 'coronavirus', 'call', 'country', 'continue', 'containment', 'measure', 'prepare', 'community', 'transmission', 'occur', 'drtedros', 'covid']","['measure', 'china', 'amp', 'country', 'take', 'give', 'us', 'fight', 'chance', 'contain', 'spread', 'coronavirus', 'call', 'country', 'continue', 'containment', 'measure', 'prepare', 'community', 'transmission', 'occur', 'drtedros', 'covid']",1,1,",prepare",",spread",neutral
945,"['say', 'yesterday', '’', 'key', 'role', 'coordinate', 'global', 'response', 'epidemic', 'new', 'special', 'envoy', 'help', 'us', 'another', 'step', 'take', 'take', 'advantage', 'window', 'opportunity', 'contain', 'covid', 'outbreak', 'drtedros']","['say', 'yesterday', '’', 'key', 'role', 'coordinate', 'global', 'response', 'epidemic', 'new', 'special', 'envoy', 'help', 'us', 'another', 'step', 'take', 'take', 'advantage', 'window', 'opportunity', 'contain', 'covid', 'outbreak', 'drtedros']",2,2,",help,advantage",",epidemic,outbreak",neutral
946,"['meanwhile', 'led', 'joint', 'mission', 'china', 'work', 'beijing', 'sichuan', 'guangdong', 'travel', 'wuhan', 'tomorrow', 'continue', 'work', 'epicenter', 'outbreak', 'drtedros', 'covid', 'coronavirus']","['meanwhile', 'led', 'joint', 'mission', 'china', 'work', 'beijing', 'sichuan', 'guangdong', 'travel', 'wuhan', 'tomorrow', 'continue', 'work', 'epicenter', 'outbreak', 'drtedros', 'covid', 'coronavirus']",1,1,",led",",outbreak",neutral
947,"['also', 'concern', 'increase', 'covid', 'case', 'islamic', 'republic', 'iran', 'case', 'four', 'death', 'supply', 'test', 'kit', 'continue', 'provide', 'support', 'drtedros', 'coronavirus']","['also', 'concern', 'increase', 'covid', 'case', 'islamic', 'republic', 'iran', 'case', 'four', 'death', 'supply', 'test', 'kit', 'continue', 'provide', 'support', 'drtedros', 'coronavirus']",2,3,",concern,support",",case,case,death",negative
